"createdAt","id","text","displayTextRangeStart","displayTextRangeEnd","source","isTruncated","inReplyToStatusId","inReplyToUserId","isFavorited","isRetweeted","favoriteCount","place__name","place__countryCode","place__id","place__country","place__placeType","place__url","place__fullName","place__boundingBoxType","place__boundingBoxCoordinates__latitude","place__boundingBoxCoordinates__longitude","inReplyToScreenName","retweetCount","isPossiblySensitive","lang","userMentionEntities__name","userMentionEntities__screenName","userMentionEntities__id","userMentionEntities__start","userMentionEntities__end","urlEntities__url","urlEntities__expandedURL","urlEntities__displayURL","urlEntities__start","urlEntities__end","hashtagEntities__text","hashtagEntities__start","hashtagEntities__end","mediaEntities__id","mediaEntities__url","mediaEntities__mediaURL","mediaEntities__mediaURLHttps","mediaEntities__expandedURL","mediaEntities__displayURL","mediaEntities__sizes__|","mediaEntities__sizes__|__width","mediaEntities__sizes__|__height","mediaEntities__sizes__|__resize","mediaEntities__type","mediaEntities__videoAspectRatioWidth","mediaEntities__videoAspectRatioHeight","mediaEntities__videoDurationMillis","mediaEntities__start","mediaEntities__end","currentUserRetweetId","user__id","user__name","user__screenName","user__location","user__description","user__descriptionURLEntities__url","user__descriptionURLEntities__expandedURL","user__descriptionURLEntities__displayURL","user__descriptionURLEntities__start","user__descriptionURLEntities__end","user__urlEntity__url","user__urlEntity__expandedURL","user__urlEntity__displayURL","user__urlEntity__start","user__urlEntity__end","user__isContributorsEnabled","user__profileImageUrl","user__profileImageUrlHttps","user__isDefaultProfileImage","user__url","user__isProtected","user__followersCount","user__profileBackgroundColor","user__profileTextColor","user__profileLinkColor","user__profileSidebarFillColor","user__profileSidebarBorderColor","user__profileUseBackgroundImage","user__isDefaultProfile","user__showAllInlineMedia","user__friendsCount","user__createdAt","user__favouritesCount","user__utcOffset","user__profileBackgroundImageUrl","user__profileBackgroundImageUrlHttps","user__profileBannerImageUrl","user__profileBackgroundTiled","user__lang","user__statusesCount","user__isGeoEnabled","user__isVerified","user__translator","user__listedCount","user__isFollowRequestSent","quotedStatusId"
"Oct 19, 2018 9:48:06 AM","1053281641299243008","College hoops power rankings: The debate for No. 1 is on https://t.co/5Zg84Ic31W https://t.co/Z2oMQckphM","-1","-1","<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","False","-1","-1","False","False","0","","","","","","","","","","","","0","False","en","","","","","","https://t.co/5Zg84Ic31W","http://dlvr.it/QnrMvH","dlvr.it/QnrMvH","57","80","","","","1053281632944156674","https://t.co/Z2oMQckphM","http://pbs.twimg.com/media/Dp4CEIwUcAIigXU.jpg","https://pbs.twimg.com/media/Dp4CEIwUcAIigXU.jpg","https://twitter.com/daogood_luck/status/1053281641299243008/photo/1","pic.twitter.com/Z2oMQckphM","0","150","150","101","photo","0","0","0","81","104","-1","957224663788253185","#IFB #ifb #Follow Help Vip Followback 💯","daogood_luck","","#IFB #ifb #FollowHelp #Followback💯#IFBDrive #1DDrive #TeamMVlinder #follow each other. If You want #Followers #Retweet or #like this, #FollowMe #refollow","","","","","","","","","","","False","http://pbs.twimg.com/profile_images/1048729597334839298/bpUluP-D_normal.jpg","https://pbs.twimg.com/profile_images/1048729597334839298/bpUluP-D_normal.jpg","False","","False","2836","F5F8FA","333333","1DA1F2","DDEEF6","C0DEED","True","True","False","2742","Jan 27, 2018 7:11:59 AM","0","-1","","","https://pbs.twimg.com/profile_banners/957224663788253185/1538871644","False","zh-cn","209","False","False","False","2","False","-1"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","680","383","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","1200","675","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3","1296","729","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Oct 19, 2018 9:47:29 AM","1053281482737967106","I will focus all of my attention and energy on St. John's preseason ranking today and nothing else. #25 https://t.co/MqpviyHccT","-1","-1","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","False","-1","-1","False","False","1","","","","","","","","","","","","0","False","en","","","","","","https://t.co/MqpviyHccT","http://www.espn.com/mens-college-basketball/story/_/id/24992844/college-basketball-preseason-power-rankings","espn.com/mens-college-b…","104","127","","","","","","","","","","","","","","","","","","","","-1","366396724","Popeye Layman","mtlayman","","Biggest St. John's men's basketball fan who did not attend St. John's. . .","","","","","","","","","","","False","http://pbs.twimg.com/profile_images/1001299939002077184/vU-gSU-h_normal.jpg","https://pbs.twimg.com/profile_images/1001299939002077184/vU-gSU-h_normal.jpg","False","","False","62","FF6699","333333","1B95E0","C0DFEC","FFFFFF","True","False","False","87","Sep 1, 2011 11:08:03 PM","7874","-1","http://abs.twimg.com/images/themes/theme15/bg.png","https://abs.twimg.com/images/themes/theme15/bg.png","https://pbs.twimg.com/profile_banners/366396724/1499913988","True","en","3114","False","False","False","1","False","-1"
"Oct 19, 2018 9:42:08 AM","1053280138413199361","College hoops power rankings: The debate for No. 1 is on https://t.co/gmYqon9IeG https://t.co/JpW50ugRRz","-1","-1","<a href=""http://twibble.io"" rel=""nofollow"">Twibble.io</a>","False","-1","-1","False","False","0","","","","","","","","","","","","0","False","en","","","","","","https://t.co/gmYqon9IeG","http://www.espn.com/mens-college-basketball/story/_/id/24992844/college-basketball-preseason-power-rankings","espn.com/mens-college-b…","57","80","","","","1053280136802459650","https://t.co/JpW50ugRRz","http://pbs.twimg.com/media/Dp4AtDMV4AIX6FB.jpg","https://pbs.twimg.com/media/Dp4AtDMV4AIX6FB.jpg","https://twitter.com/LeopoldusEsq/status/1053280138413199361/photo/1","pic.twitter.com/JpW50ugRRz","0","150","150","101","photo","0","0","0","81","104","-1","869277488","Brandon Leopoldus","LeopoldusEsq","Los Angeles, CA","L.A. based #Sports & #Entertainment lawyer. Former @MiLB #umpire","","","","","","https://t.co/WuNMPXQdl0","http://bit.ly/2sImixT","bit.ly/2sImixT","0","23","False","http://pbs.twimg.com/profile_images/748191717568831489/qyXrrSja_normal.jpg","https://pbs.twimg.com/profile_images/748191717568831489/qyXrrSja_normal.jpg","False","https://t.co/WuNMPXQdl0","False","2020","124159","333333","1947D1","DDEEF6","FFFFFF","True","False","False","3454","Oct 9, 2012 1:30:06 AM","905","-1","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png","https://pbs.twimg.com/profile_banners/869277488/1467217928","False","en","17858","True","False","False","73","False","-1"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","680","383","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","1200","675","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3","1296","729","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Oct 19, 2018 9:41:32 AM","1053279985757233153","College hoops power rankings: The debate for No. 1 is on https://t.co/89xXRTtYem","-1","-1","<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","False","-1","-1","False","False","0","","","","","","","","","","","","0","False","en","","","","","","https://t.co/89xXRTtYem","http://www.espn.com/mens-college-basketball/story/_/id/24992844/college-basketball-preseason-power-rankings","espn.com/mens-college-b…","57","80","","","","","","","","","","","","","","","","","","","","-1","810554906134347776","Ballin Down South","ballindsouth","","We provide information on high school basketball in the southern part of the United States.","","","","","","https://t.co/cjYH27LFJi","http://www.bd-south.com","bd-south.com","0","23","False","http://pbs.twimg.com/profile_images/940013839256555520/ygqOap8t_normal.jpg","https://pbs.twimg.com/profile_images/940013839256555520/ygqOap8t_normal.jpg","False","https://t.co/cjYH27LFJi","False","535","000000","000000","E81C4F","000000","000000","False","False","False","1205","Dec 18, 2016 1:38:43 PM","894","-1","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png","https://pbs.twimg.com/profile_banners/810554906134347776/1512953161","False","en","2872","True","False","False","2","False","-1"
"Oct 19, 2018 9:35:34 AM","1053278485190467585","#sjubb take a look at number 25 👀👀👀 https://t.co/HbsZZZal27","-1","-1","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","False","-1","-1","False","False","3","","","","","","","","","","","","0","False","en","","","","","","https://t.co/HbsZZZal27","http://www.espn.com/mens-college-basketball/story/_/id/24992844/college-basketball-preseason-power-rankings","espn.com/mens-college-b…","36","59","sjubb","0","6","","","","","","","","","","","","","","","","","-1","267029568","James Hogan","JamesD_Hogan","Queens, New York ","2 time graduate of @stjohnsu . Left for about a month and then came back again as an Assistant Director for Advancement @ St. John's University.","","","","","","https://t.co/8GD61r66X8","http://www.sjupresidentsdinner.org/view_journal.php?journal_id=729","sjupresidentsdinner.org/view_journal.p…","0","23","False","http://pbs.twimg.com/profile_images/864266695581552642/jOD4fsBi_normal.jpg","https://pbs.twimg.com/profile_images/864266695581552642/jOD4fsBi_normal.jpg","False","https://t.co/8GD61r66X8","False","496","E8F8FB","FF385F","00BEA3","FFF200","FF9800","True","False","False","250","Mar 16, 2011 2:23:08 AM","0","-1","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png","https://pbs.twimg.com/profile_banners/267029568/1479240822","True","en","21454","True","False","False","7","False","-1"
"Oct 19, 2018 9:35:23 AM","1053278440072318976","Now that's what I'm talking about! @StJohnsBBall top 25 in @espn Power Rankings. #sjubb\n\nhttps://t.co/1vemmV778Y","-1","-1","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","False","-1","-1","False","False","1","","","","","","","","","","","","1","False","en","St. John's BBall","StJohnsBBall","42698571","35","48","https://t.co/1vemmV778Y","http://www.espn.com/mens-college-basketball/story/_/id/24992844/college-basketball-preseason-power-rankings","espn.com/mens-college-b…","89","112","sjubb","81","87","","","","","","","","","","","","","","","","","-1","42740914","Frank Qasim","FrankieQ25","Where Amazing Happens","Fox News Headlines 24/7 Producer SXM CH. 115 --- Former WCBS 880am Producer (CBS Radio NY) --- Covered basketball, baseball and soccer at St. John’s #FALNATION","","","","","","https://t.co/qkdJhw8VPE","http://frankieq.wordpress.com","frankieq.wordpress.com","0","23","False","http://pbs.twimg.com/profile_images/826213731076030468/X2Npg4VU_normal.jpg","https://pbs.twimg.com/profile_images/826213731076030468/X2Npg4VU_normal.jpg","False","https://t.co/qkdJhw8VPE","False","343","000000","000000","009999","000000","000000","False","False","False","1033","May 26, 2009 6:27:26 PM","181","-1","http://abs.twimg.com/images/themes/theme14/bg.gif","https://abs.twimg.com/images/themes/theme14/bg.gif","https://pbs.twimg.com/profile_banners/42740914/1430155287","False","en","10311","False","False","False","12","False","-1"
"","","","","","","","","","","","","","","","","","","","","","","","","","","ESPN","espn","2557521","59","64","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Oct 19, 2018 9:33:39 AM","1053278002539360257","#SJUBB at #25 👀\n\nhttps://t.co/QMKtFATS0F","-1","-1","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","False","-1","-1","False","False","1","","","","","","","","","","","","0","False","und","","","","","","https://t.co/QMKtFATS0F","http://www.espn.com/mens-college-basketball/story/_/id/24992844/college-basketball-preseason-power-rankings","espn.com/mens-college-b…","17","40","SJUBB","0","6","","","","","","","","","","","","","","","","","-1","90998709","Mikey","mpru0318","Rochester, NY","Senior Wx Observer Rochester NY(KROC), SUNY Brockport Alum. Meteorologist Yankees, Giants, Islanders, Knicks. St. John's, Horse Racing","","","","","","","","","","","False","http://pbs.twimg.com/profile_images/984445753023221760/bFV7Mxhy_normal.jpg","https://pbs.twimg.com/profile_images/984445753023221760/bFV7Mxhy_normal.jpg","False","","False","311","022330","333333","0084B4","C0DFEC","A8C7F7","True","False","False","704","Nov 18, 2009 7:41:10 PM","7085","-1","http://abs.twimg.com/images/themes/theme15/bg.png","https://abs.twimg.com/images/themes/theme15/bg.png","https://pbs.twimg.com/profile_banners/90998709/1433706265","False","en","24748","True","False","False","8","False","-1"
"Oct 19, 2018 9:33:35 AM","1053277986701656065","College hoops power rankings: The debate for No. 1 is on https://t.co/Yikw88Q0LP","-1","-1","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","False","-1","-1","False","False","0","","","","","","","","","","","","0","False","en","","","","","","https://t.co/Yikw88Q0LP","https://ift.tt/2Aiench","ift.tt/2Aiench","57","80","","","","","","","","","","","","","","","","","","","","-1","3152609959","AndroidWatch","1arimoney","New York, NY","Best Android Watch BUY Online at https://t.co/EdgwlakMcs","https://t.co/EdgwlakMcs","http://arimoney.com/","arimoney.com","33","56","https://t.co/Jjf142AkeV","http://www.arimoney.com/","arimoney.com","0","23","False","http://pbs.twimg.com/profile_images/951477630812831744/1vjxF9mQ_normal.jpg","https://pbs.twimg.com/profile_images/951477630812831744/1vjxF9mQ_normal.jpg","False","https://t.co/Jjf142AkeV","False","279","000000","000000","FA743E","000000","000000","False","False","False","1502","Apr 13, 2015 5:55:46 AM","337","-1","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png","https://pbs.twimg.com/profile_banners/3152609959/1515371818","False","en","18855","True","False","False","4","False","-1"
"Oct 19, 2018 9:31:26 AM","1053277445456039942","College hoops power rankings: The debate for No. 1 is on https://t.co/tDuGVGnAq8","-1","-1","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","False","-1","-1","False","False","0","","","","","","","","","","","","0","False","en","","","","","","https://t.co/tDuGVGnAq8","https://ift.tt/2Aiench","ift.tt/2Aiench","57","80","","","","","","","","","","","","","","","","","","","","-1","954142095702446080","Sports Wednesday Podcast","sportwednesday","Columbus, OH","Weekly sports podcast for the medium fan. Sponsored by https://t.co/gs2Hh0ICGy","https://t.co/gs2Hh0ICGy","http://Hoopsters.store","Hoopsters.store","55","78","https://t.co/HLrGXl7pgD","http://sportswednesday.com","sportswednesday.com","0","23","False","http://pbs.twimg.com/profile_images/954143074673930240/t02mjYUQ_normal.jpg","https://pbs.twimg.com/profile_images/954143074673930240/t02mjYUQ_normal.jpg","False","https://t.co/HLrGXl7pgD","False","1415","000000","000000","1B95E0","000000","000000","False","False","False","1326","Jan 18, 2018 7:02:57 PM","188","-1","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png","https://pbs.twimg.com/profile_banners/954142095702446080/1516320602","False","en","8275","True","False","False","1","False","-1"
"Oct 19, 2018 9:28:00 AM","1053276580234043392","The Johnnies are No. 25 on ESPN's preseason power rankings ... 18 days until the 2018-19 season opener #SJUBB… https://t.co/VA1x6iPRBK","-1","-1","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","True","-1","-1","False","False","327","","","","","","","","","","","","153","False","en","","","","","","https://t.co/VA1x6iPRBK","https://twitter.com/i/web/status/1053276580234043392","twitter.com/i/web/status/1…","111","134","SJUBB","103","109","","","","","","","","","","","","","","","","","-1","42698571","St. John's BBall","StJohnsBBall","Queens, N.Y.","Official Twitter Account of St. John’s Men’s Basketball. Proud member of @BIGEAST. Hashtag #SJUBB","","","","","","https://t.co/vaZobNnOHq","http://www.RedStormSports.com","RedStormSports.com","0","23","False","http://pbs.twimg.com/profile_images/1032002342965497857/ihrg6gqu_normal.jpg","https://pbs.twimg.com/profile_images/1032002342965497857/ihrg6gqu_normal.jpg","False","https://t.co/vaZobNnOHq","False","26698","FFFFFF","333333","000000","F91018","000000","False","False","False","1382","May 26, 2009 3:30:03 PM","336","-1","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png","https://pbs.twimg.com/profile_banners/42698571/1534883565","False","en","33249","True","True","False","413","False","-1"
"Oct 19, 2018 9:23:10 AM","1053275364758351872","College hoops power rankings: The debate for No. 1 is on https://t.co/vvkcyrGyhj","-1","-1","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","False","-1","-1","False","False","0","","","","","","","","","","","","0","False","en","","","","","","https://t.co/vvkcyrGyhj","https://ift.tt/2Aiench","ift.tt/2Aiench","57","80","","","","","","","","","","","","","","","","","","","","-1","3763467432","vegas led billboards","VegasSign","Las Vegas, NV","#Digital #Billboard #Trucks & #Trailers 775-285-6165","","","","","","https://t.co/wLbr7duL7f","http://www.firstlookmobilemedia.com","firstlookmobilemedia.com","0","23","False","http://pbs.twimg.com/profile_images/917957105377624064/eMcCBayC_normal.jpg","https://pbs.twimg.com/profile_images/917957105377624064/eMcCBayC_normal.jpg","False","https://t.co/wLbr7duL7f","False","66","000000","000000","FFCC4D","000000","000000","False","False","False","40","Oct 2, 2015 6:34:13 PM","0","-1","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png","https://pbs.twimg.com/profile_banners/3763467432/1507693024","False","en","50794","False","False","False","51","False","-1"
"Oct 19, 2018 9:21:06 AM","1053274845574762499","College hoops power rankings: The debate for No. 1 is on https://t.co/05YR6jSSsX","-1","-1","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","False","-1","-1","False","False","0","","","","","","","","","","","","0","False","en","","","","","","https://t.co/05YR6jSSsX","https://ift.tt/2Aiench","ift.tt/2Aiench","57","80","","","","","","","","","","","","","","","","","","","","-1","18138164","Marc Zwygart","mediaadvantages","Wichita, KS","Enjoying trading cryptocurrency.  Check out the best crytpo exchange https://t.co/BHuCvbIcCY   Big supporter of $OPEN","https://t.co/BHuCvbIcCY","https://www.binance.com/?ref=10057659","binance.com/?ref=10057659","69","92","https://t.co/BHuCvbIcCY","https://www.binance.com/?ref=10057659","binance.com/?ref=10057659","0","23","False","http://pbs.twimg.com/profile_images/1020323440845176833/TbulRg7s_normal.jpg","https://pbs.twimg.com/profile_images/1020323440845176833/TbulRg7s_normal.jpg","False","https://t.co/BHuCvbIcCY","False","4026","076300","D2BC56","000A73","E87944","FFFFFF","False","False","False","3828","Dec 15, 2008 10:20:07 AM","697","-1","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png","https://pbs.twimg.com/profile_banners/18138164/1398366628","True","en","208547","True","False","False","289","False","-1"
"Oct 19, 2018 9:20:49 AM","1053274775294926848","College hoops power rankings: The debate for No. 1 is on https://t.co/zzpsPp8KvX https://t.co/jAiIKklP88","-1","-1","<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","False","-1","-1","False","False","0","","","","","","","","","","","","0","False","en","","","","","","https://t.co/zzpsPp8KvX","http://dlvr.it/QnrDch","dlvr.it/QnrDch","57","80","","","","1053274773201936385","https://t.co/jAiIKklP88","http://pbs.twimg.com/media/Dp3702OU4AEc7by.jpg","https://pbs.twimg.com/media/Dp3702OU4AEc7by.jpg","https://twitter.com/ClearLaura/status/1053274775294926848/photo/1","pic.twitter.com/jAiIKklP88","0","150","150","101","photo","0","0","0","81","104","-1","561839580","BusinessPlanCity.com","ClearLaura","Los Angeles, CA","Business Plan Consultants, Startup Business Plans, Franchise Business     Plans, EB-5, E-1 & E-2 Visa Business Plan, Real Estate & Restaurant  Business Plan","","","","","","https://t.co/FY5JY2XRiF","https://www.businessplancity.com/","businessplancity.com","0","23","False","http://pbs.twimg.com/profile_images/2161304748/Leah_Renee_02_normal.jpg","https://pbs.twimg.com/profile_images/2161304748/Leah_Renee_02_normal.jpg","False","https://t.co/FY5JY2XRiF","False","1776","C0DEED","333333","0084B4","DDEEF6","C0DEED","True","False","False","2238","Apr 24, 2012 1:41:36 AM","0","-1","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png","https://pbs.twimg.com/profile_banners/561839580/1511462711","True","en","74167","False","False","False","11","False","-1"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","680","383","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","1200","675","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3","1296","729","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Oct 19, 2018 9:20:42 AM","1053274742633914369","@null College hoops power rankings: The debate for No. 1 is on Kansas and Kentucky are  https://t.co/uJX4cCAT3x","-1","-1","<a href=""http://twittbot.net/"" rel=""nofollow"">twittbot.net</a>","False","-1","3562471","False","False","0","","","","","","","","","","","null","0","False","en","not quite nothing","null","3562471","0","5","https://t.co/uJX4cCAT3x","http://www.espn.com/mens-college-basketball/story/_/id/24992844/college-basketball-preseason-power-rankings","espn.com/mens-college-b…","88","111","","","","","","","","","","","","","","","","","","","","-1","850263175","Miley Cyrus","Mileycyxxx","","Smilers","","","","","","","","","","","False","http://pbs.twimg.com/profile_images/3151152122/c2866dc71378441f9538bb511db5361b_normal.jpeg","https://pbs.twimg.com/profile_images/3151152122/c2866dc71378441f9538bb511db5361b_normal.jpeg","False","","False","143","642D8B","333333","FF0000","DDEEF6","000000","True","False","False","1066","Sep 27, 2012 9:31:13 PM","2","-1","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png","https://pbs.twimg.com/profile_banners/850263175/1358916937","True","pt","6607","False","False","False","0","False","-1"
"Oct 19, 2018 9:20:19 AM","1053274646202609670","@null College hoops power rankings: The debate for No. 1 is on Kansas and Kentucky are  https://t.co/d5ADosGT6x","-1","-1","<a href=""http://twittbot.net/"" rel=""nofollow"">twittbot.net</a>","False","-1","3562471","False","False","0","","","","","","","","","","","null","0","False","en","not quite nothing","null","3562471","0","5","https://t.co/d5ADosGT6x","http://www.espn.com/mens-college-basketball/story/_/id/24992844/college-basketball-preseason-power-rankings","espn.com/mens-college-b…","88","111","","","","","","","","","","","","","","","","","","","","-1","3103799134","ㅤ","smfvk","","◆hard liquor mixed with a bit of intellect◆","","","","","","","","","","","False","http://pbs.twimg.com/profile_images/965881985729097728/kIbSzBzx_normal.jpg","https://pbs.twimg.com/profile_images/965881985729097728/kIbSzBzx_normal.jpg","False","","False","35","C0DEED","333333","1DA1F2","DDEEF6","C0DEED","True","True","False","89","Mar 22, 2015 2:52:30 AM","0","-1","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png","https://pbs.twimg.com/profile_banners/3103799134/1519119328","False","en","6786","False","False","False","0","False","-1"
"Oct 19, 2018 9:20:11 AM","1053274613587890176","College hoops power rankings: The debate for No. 1 is on https://t.co/G5On8bocqa","-1","-1","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","False","-1","-1","False","False","0","","","","","","","","","","","","0","False","en","","","","","","https://t.co/G5On8bocqa","https://ift.tt/2Aiench","ift.tt/2Aiench","57","80","","","","","","","","","","","","","","","","","","","","-1","1462529377","Gamecock Youth FB","GamecockYouthFB","Columbia, SC","NE Cola #PopWarner #football & cheer teams for ages 5-14. Home games @ Westwood HS & practices @ Blythewood Middle. Go #Gamecocks!","","","","","","http://t.co/GBjrQ4SHOH","http://www.gamecockyouth.com","gamecockyouth.com","0","22","False","http://pbs.twimg.com/profile_images/3718936530/e4925865d13bfbf663b3159112c6fc34_normal.jpeg","https://pbs.twimg.com/profile_images/3718936530/e4925865d13bfbf663b3159112c6fc34_normal.jpeg","False","http://t.co/GBjrQ4SHOH","False","253","000000","000000","73000A","000000","000000","False","False","False","232","May 27, 2013 12:03:19 PM","37","-1","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png","https://pbs.twimg.com/profile_banners/1462529377/1457642462","False","en","61849","False","False","False","19","False","-1"
"Oct 19, 2018 9:19:14 AM","1053274374172798976","College hoops power rankings: The debate for No. 1 is on https://t.co/eizzrmd4dm","-1","-1","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","False","-1","-1","False","False","0","","","","","","","","","","","","0","False","en","","","","","","https://t.co/eizzrmd4dm","https://ift.tt/2Aiench","ift.tt/2Aiench","57","80","","","","","","","","","","","","","","","","","","","","-1","909872911804071938","TheFixPicks","TheFixPicks","TheFixSportsPicks@gmail.com","Professional Sports Handicapping. 2017 Vegas Cappers Top 50. #SportsHandicapper https://t.co/6Z8AVkqXhI","https://t.co/6Z8AVkqXhI","http://TheFixPicks.com/packages","TheFixPicks.com/packages","80","103","https://t.co/0GKdSPer7M","http://www.TheFixPicks.com","TheFixPicks.com","0","23","False","http://pbs.twimg.com/profile_images/1028817073487540224/xX9tjNFU_normal.jpg","https://pbs.twimg.com/profile_images/1028817073487540224/xX9tjNFU_normal.jpg","False","https://t.co/0GKdSPer7M","False","4990","000000","000000","0000F0","000000","000000","False","False","False","4131","Sep 18, 2017 4:13:01 PM","532","-1","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png","https://pbs.twimg.com/profile_banners/909872911804071938/1531949674","False","en","11386","True","False","False","9","False","-1"
"Oct 19, 2018 9:16:14 AM","1053273621559312391","College hoops power rankings: The debate for No. 1 is on https://t.co/UZ7Fy1YWCT https://t.co/soSXRYzwOW","-1","-1","<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","False","-1","-1","False","False","0","","","","","","","","","","","","0","False","en","","","","","","https://t.co/UZ7Fy1YWCT","http://dlvr.it/QnrCSF","dlvr.it/QnrCSF","57","80","","","","1053273618740731907","https://t.co/soSXRYzwOW","http://pbs.twimg.com/media/Dp36xphU4AMULnN.jpg","https://pbs.twimg.com/media/Dp36xphU4AMULnN.jpg","https://twitter.com/FansnStars/status/1053273621559312391/photo/1","pic.twitter.com/soSXRYzwOW","0","150","150","101","photo","0","0","0","81","104","-1","2546331511","FansnStars✨✪","FansnStars","United Kingdom","World's First Social Commerce 🔝Platform Of Fans✨ Stars 💫","","","","","","https://t.co/4RKGGJrePl","https://fansnstars.com","fansnstars.com","0","23","False","http://pbs.twimg.com/profile_images/829903032372621312/00HEtSln_normal.jpg","https://pbs.twimg.com/profile_images/829903032372621312/00HEtSln_normal.jpg","False","https://t.co/4RKGGJrePl","False","1039","C0DEED","333333","AB0F7A","DDEEF6","C0DEED","True","False","False","1635","Jun 4, 2014 11:00:40 AM","5829","-1","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png","https://pbs.twimg.com/profile_banners/2546331511/1492080630","False","en-gb","154930","True","False","False","41","False","-1"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","680","383","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","1200","675","100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
